serial;serial_norm;relation_type;color;cycle_id;points_used;slope_pct_per_day;level_now_pct;days_left_est;last_seen;stockout_date;offset_days;reorder_date;should_order_now;rs_n_cycles;rs_mean_cycle_len_days;rs_max_cycle_len_days;rs_last_seen;rs_last_reset;rs_days_since_last_reset;rs_has_reset;us_mean_daily_pct_drop;us_median_daily_pct_drop;us_peak_daily_pct_drop;us_mean_pct_drop_per_cycle;us_has_usage_data;m_total_pages;m_n_records;m_ratio_color;m_ratio_a3;m_daily_mean;m_daily_std;m_total_pages_last30;m_total_pages_last7;month;dayofweek;week;ml_offset_days_v21;last_seen_dt;stockout_date_ml_v21;days_left_ml_v21;reference_date;days_left_v21
$XAUV000052$;$XAUV000052$;contrat_adex;yellow;2;29;-0.1758;3.0;17.1;2026-01-29 14:33:00;2026-02-15;-11;2026-02-26;False;3;269.0;404;2026-01-29 14:33:00;2025-01-17 14:33:00;377.0;1;0.2679691268692716;0.0;9.0;65.66666666666667;1.0;;;;;;;;;1;3;5;-8.327617;2026-01-29 14:33:00;2026-02-06 16:08:13.917846676;8.0;2026-01-29 14:33:00;7.0
$XAUV000300$;$XAUV000300$;contrat_adex;black;3;608;-1.5722;42.0;26.7;2024-06-25 13:04:00;2024-07-22;0;2024-07-22;False;4;52.75;84;2024-06-25 13:04:00;2024-05-22 14:34:00;33.0;1;1.6510582010582011;1.0;8.0;63.75;1.0;;;;;;;;;6;1;26;-0.24993102;2024-06-25 13:04:00;2024-07-21 18:00:05.959653858;26.0;2024-06-25 13:04:00;0.0
$XAUV000300$;$XAUV000300$;contrat_adex;cyan;2;605;-0.6606;82.0;124.1;2024-06-25 13:04:00;2024-10-27;1;2024-10-26;False;3;70.33333333333333;176;2024-06-25 13:04:00;2024-05-30 14:34:00;25.0;1;0.6968503937007874;1.0;5.0;39.0;1.0;;;;;;;;;6;1;26;-1.2086673;2024-06-25 13:04:00;2024-10-25 18:59:31.147155762;122.0;2024-06-25 13:04:00;0.0
$XAUV000300$;$XAUV000300$;contrat_adex;magenta;1;608;-0.5788;3.0;5.2;2024-06-25 13:04:00;2024-06-30;-8;2024-07-08;False;2;105.5;189;2024-06-25 13:04:00;2023-12-19 14:34:00;188.0;1;0.6825520833333333;0.75;4.0;55.5;1.0;;;;;;;;;6;1;26;-5.686092;2024-06-25 13:04:00;2024-06-24 07:32:01.659851077;0.0;2024-06-25 13:04:00;0.0
$XAUV000300$;$XAUV000300$;contrat_adex;yellow;2;605;-0.6772;81.0;119.6;2024-06-25 13:04:00;2024-10-23;-11;2024-11-03;False;3;70.33333333333333;176;2024-06-25 13:04:00;2024-05-30 14:34:00;25.0;1;0.7519685039370079;0.5;4.0;40.0;1.0;;;;;;;;;6;1;26;-7.572053;2024-06-25 13:04:00;2024-10-15 10:16:14.624633793;111.0;2024-06-25 13:04:00;0.0
$XAUV000313$;$XAUV000313$;contrat_adex;magenta;2;29;-0.2571;4.0;15.6;2026-01-29 14:41:00;2026-02-14;-8;2026-02-22;False;3;280.3333333333333;426;2026-01-29 14:41:00;2025-03-13 14:41:00;322.0;1;0.2377946127946128;0.0;4.0;64.66666666666667;1.0;;;;;;;;;1;3;5;-5.035443;2026-01-29 14:41:00;2026-02-08 23:08:57.739562987;10.0;2026-01-29 14:41:00;9.0
$XAUV000395$;$XAUV000395$;contrat_adex;cyan;2;29;-0.2702;5.0;18.5;2026-01-22 09:30:00;2026-02-09;1;2026-02-08;False;3;209.33333333333334;279;2026-01-22 09:30:00;2025-04-18 14:29:00;278.0;1;0.36313868613138683;0.16666666666666666;4.0;51.666666666666664;1.0;;;;;;;;;1;3;4;0.09961958;2026-01-22 09:30:00;2026-02-09 02:23:27.131910322;17.0;2026-01-22 09:30:00;10.0
$XAUV000804$;$XAUV000804$;contrat_adex;yellow;3;29;-0.5677;1.0;1.8;2026-01-29 14:42:00;2026-01-31;-11;2026-02-11;False;4;210.0;371;2026-01-29 14:42:00;2025-09-23 14:42:00;128.0;1;0.3692244224422442;0.0;12.0;76.75;1.0;;;;;;;;;1;3;5;-9.380447;2026-01-29 14:42:00;2026-01-21 14:52:09.345703127;0.0;2026-01-29 14:42:00;0.0
$XAUV001456$;$XAUV001456$;contrat_adex;cyan;3;29;-0.1782;1.0;5.6;2026-01-29 14:32:00;2026-02-04;1;2026-02-03;True;4;208.75;402;2026-01-29 14:32:00;2024-12-24 14:20:00;401.0;1;0.3469648502182749;0.0;9.0;72.75;1.0;;;;;;;;;1;3;5;-1.2700422;2026-01-29 14:32:00;2026-02-02 17:31:08.355560304;4.0;2026-01-29 14:32:00;3.0
$XAUV001473$;$XAUV001473$;contrat_adex;cyan;2;29;-0.5572;5.0;9.0;2026-01-29 14:32:00;2026-02-07;1;2026-02-06;True;3;278.3333333333333;505;2026-01-29 14:32:00;2025-04-23 14:30:00;281.0;1;0.2372782446311858;0.0;5.0;64.0;1.0;;;;;;;;;1;3;5;-1.1351895;2026-01-29 14:32:00;2026-02-05 20:45:19.624328617;7.0;2026-01-29 14:32:00;6.0
$XAUV001493$;$XAUV001493$;contrat_adex;cyan;4;29;-0.9329;4.0;4.3;2026-01-29 14:32:00;2026-02-02;1;2026-02-01;True;5;130.8;215;2026-01-29 14:32:00;2025-10-03 14:32:00;118.0;1;0.8663229376257545;1.0;32.0;82.0;1.0;;;;;;;;;1;3;5;0.6841357;2026-01-29 14:32:00;2026-02-02 16:25:09.322357177;4.0;2026-01-29 14:32:00;3.0
$XAUV001493$;$XAUV001493$;contrat_adex;yellow;5;29;-0.3554;1.0;2.8;2026-01-29 14:32:00;2026-02-01;-11;2026-02-12;False;6;97.0;143;2026-01-29 14:32:00;2025-09-09 14:30:00;142.0;1;1.002235636038453;0.0;61.0;84.16666666666667;1.0;;;;;;;;;1;3;5;-10.089155;2026-01-29 14:32:00;2026-01-21 21:51:36.990966793;0.0;2026-01-29 14:32:00;0.0
$XAUV002199$;$XAUV002199$;contrat_adex;black;3;29;-0.5207;1.0;1.9;2026-01-28 19:33:00;2026-01-30;0;2026-01-30;True;4;207.0;320;2026-01-28 19:33:00;2025-06-18 14:33:00;224.0;1;0.4145677872656871;0.0;5.0;73.5;1.0;;;;;;;;;1;2;5;-0.9423354;2026-01-28 19:33:00;2026-01-29 01:23:02.219123841;0.0;2026-01-28 19:33:00;0.0
$XAUV002199$;$XAUV002199$;contrat_adex;cyan;3;29;-0.5198;1.0;1.9;2026-01-28 19:33:00;2026-01-30;1;2026-01-29;True;4;207.0;270;2026-01-28 19:33:00;2025-07-03 14:33:00;209.0;1;0.4199682026822576;0.0;8.0;73.25;1.0;;;;;;;;;1;2;5;-0.14989558;2026-01-28 19:33:00;2026-01-29 20:24:09.022006991;1.0;2026-01-28 19:33:00;0.0
$XAUV002199$;$XAUV002199$;contrat_adex;magenta;5;29;-1.6853;1.0;0.6;2026-01-28 19:33:00;2026-01-29;-8;2026-02-06;False;6;136.33333333333334;211;2026-01-28 19:33:00;2025-11-01 14:33:00;88.0;1;0.606683645905688;0.0;9.0;77.16666666666667;1.0;;;;;;;;;1;2;5;-7.101201;2026-01-28 19:33:00;2026-01-21 21:34:16.228637694;0.0;2026-01-28 19:33:00;0.0
$XAUV004636$;$XAUV004636$;contrat_adex;black;3;29;-0.4371;1.0;2.3;2026-01-29 14:42:00;2026-01-31;0;2026-01-31;True;4;163.5;219;2026-01-29 14:42:00;2025-07-02 14:42:00;211.0;1;0.4666466646664667;0.0;25.0;74.5;1.0;;;;;;;;;1;3;5;-1.0403326;2026-01-29 14:42:00;2026-01-29 23:01:55.267181395;0.0;2026-01-29 14:42:00;0.0
$XAUV004806$;$XAUV004806$;contrat_adex;magenta;2;29;-0.4052;7.0;17.3;2026-01-29 14:32:00;2026-02-15;-8;2026-02-23;False;3;236.0;310;2026-01-29 14:32:00;2025-04-30 14:30:00;274.0;1;0.32367487332644124;0.0;7.0;63.333333333333336;1.0;;;;;;;;;1;3;5;-8.935966;2026-01-29 14:32:00;2026-02-06 01:32:12.577514649;7.0;2026-01-29 14:32:00;7.0
$XAUV004866$;$XAUV004866$;contrat_adex;yellow;9;29;-0.331;1.0;3.0;2026-01-29 14:32:00;2026-02-01;-11;2026-02-12;False;10;66.1;299;2026-01-29 14:32:00;2025-06-15 14:32:00;228.0;1;0.3316749585406302;0.0;12.0;77.3;1.0;;;;;;;;;1;3;5;-10.194525;2026-01-29 14:32:00;2026-01-21 19:19:53.060302739;0.0;2026-01-29 14:32:00;0.0
$XAUV005148$;$XAUV005148$;contrat_adex;black;5;28;-0.6517;6.0;9.2;2026-01-29 14:21:00;2026-02-07;0;2026-02-07;False;6;127.83333333333333;182;2026-01-29 14:21:00;2025-10-01 13:51:00;120.0;1;0.6734968734968736;1.0;5.0;79.83333333333333;1.0;;;;;;;;;1;3;5;-0.9034333;2026-01-29 14:21:00;2026-02-06 02:19:03.360900879;7.0;2026-01-29 14:21:00;7.0
$XAUV005166$;$XAUV005166$;contrat_adex;black;1;504;-0.1652;88.0;300.0;2024-10-06 08:59:00;2025-08-02;0;2025-08-02;False;2;64.0;68;2024-10-06 08:59:00;2024-08-07 12:29:00;59.0;1;0.11224489795918367;0.0;1.0;4.0;1.0;;;;;;;;;10;6;40;-1.7630755;2024-10-06 08:59:00;2025-07-31 05:41:10.279312132;297.0;2024-10-06 08:59:00;0.0
$XAUV005166$;$XAUV005166$;contrat_adex;magenta;0;504;-0.1916;1.0;5.2;2024-10-06 08:59:00;2024-10-11;-8;2024-10-19;False;1;147.0;147;2024-10-06 08:59:00;;;0;0.08843537414965985;0.0;1.0;0.0;1.0;;;;;;;;;10;6;40;-5.5392876;2024-10-06 08:59:00;2024-10-05 11:03:25.554199217;0.0;2024-10-06 08:59:00;0.0
$XAUV005166$;$XAUV005166$;contrat_adex;yellow;1;504;-0.3462;83.0;239.8;2024-10-06 08:59:00;2025-06-03;-11;2025-06-14;False;2;64.0;68;2024-10-06 08:59:00;2024-08-07 12:29:00;59.0;1;0.17006802721088438;0.0;2.0;7.0;1.0;;;;;;;;;10;6;40;-7.9696274;2024-10-06 08:59:00;2025-05-26 00:43:44.194335937;231.0;2024-10-06 08:59:00;0.0
$XAUV005244$;$XAUV005244$;contrat_adex;black;1;28;-0.1171;1.0;8.5;2026-01-29 14:27:00;2026-02-07;0;2026-02-07;False;2;342.0;561;2026-01-29 14:27:00;2024-07-17 14:31:00;560.0;1;0.18218954248366012;0.0;4.0;49.0;1.0;;;;;;;;;1;3;5;-2.1710196;2026-01-29 14:27:00;2026-02-04 19:53:43.910522460;6.0;2026-01-29 14:27:00;5.0
$XAUV005244$;$XAUV005244$;contrat_adex;cyan;1;28;-0.3001;2.0;6.7;2026-01-29 14:27:00;2026-02-05;1;2026-02-04;True;2;342.0;447;2026-01-29 14:27:00;2024-11-08 14:31:00;446.0;1;0.22686322686322685;0.0;6.0;48.5;1.0;;;;;;;;;1;3;5;-4.299068;2026-01-29 14:27:00;2026-01-31 16:49:20.527038573;2.0;2026-01-29 14:27:00;1.0
$XAUV005400$;$XAUV005400$;contrat_adex;cyan;3;29;-0.5589;3.0;5.4;2026-01-29 14:32:00;2026-02-03;1;2026-02-02;True;4;175.0;258;2026-01-29 14:32:00;2025-08-19 23:33:00;162.0;1;0.48648979685784;0.0;8.0;73.0;1.0;;;;;;;;;1;3;5;1.0527645;2026-01-29 14:32:00;2026-02-04 01:15:58.855819705;5.0;2026-01-29 14:32:00;5.0
$XAUV005414$;$XAUV005414$;contrat_adex;yellow;1;29;-0.1648;1.0;6.1;2026-01-29 14:32:00;2026-02-04;-11;2026-02-15;False;2;351.0;541;2026-01-29 14:32:00;2024-08-07 14:20:00;540.0;1;0.19699524122601045;0.0;5.0;49.0;1.0;;;;;;;;;1;3;5;-7.784145;2026-01-29 14:32:00;2026-01-27 05:10:49.882507320;0.0;2026-01-29 14:32:00;0.0
$XAUV005447$;$XAUV005447$;contrat_adex;black;3;29;-0.3883;1.0;2.6;2026-01-29 14:32:00;2026-02-01;0;2026-02-01;True;4;177.5;295;2026-01-29 14:32:00;2025-07-17 14:30:00;196.0;1;0.44058586583712217;0.0;3.0;68.5;1.0;;;;;;;;;1;3;5;0.26838553;2026-01-29 14:32:00;2026-02-01 06:26:28.509750363;2.0;2026-01-29 14:32:00;2.0
$XAUV005830$;$XAUV005830$;contrat_adex;black;1;386;-0.4193;85.0;202.7;2025-02-01 10:48:00;2025-08-23;0;2025-08-23;False;2;40.0;45;2025-02-01 10:48:00;2024-12-18 14:28:00;44.0;1;0.4935064935064935;0.0;11.0;7.0;1.0;;;;;;;;;2;5;5;-0.56619376;2025-02-01 10:48:00;2025-08-22 10:24:40.859184264;201.0;2025-02-01 10:48:00;0.0
$XAUV005830$;$XAUV005830$;contrat_adex;cyan;0;386;-0.2389;1.0;4.2;2025-02-01 10:48:00;2025-02-05;1;2025-02-04;True;1;80.0;80;2025-02-01 10:48:00;;;0;0.3717948717948718;0.0;3.0;0.0;1.0;;;;;;;;;2;5;5;1.1864538;2025-02-01 10:48:00;2025-02-06 04:28:29.609985351;4.0;2025-02-01 10:48:00;0.0
$XAUV005830$;$XAUV005830$;contrat_adex;magenta;0;386;-0.3753;1.0;2.7;2025-02-01 10:48:00;2025-02-04;-8;2025-02-12;False;1;80.0;80;2025-02-01 10:48:00;;;0;0.358974358974359;0.0;4.0;0.0;1.0;;;;;;;;;2;5;5;-2.8602664;2025-02-01 10:48:00;2025-02-01 03:21:12.978973386;0.0;2025-02-01 10:48:00;0.0
$XAUV005830$;$XAUV005830$;contrat_adex;yellow;0;386;-0.4042;3.0;7.4;2025-02-01 10:48:00;2025-02-08;-11;2025-02-19;False;1;80.0;80;2025-02-01 10:48:00;;;0;0.32051282051282054;0.0;2.0;0.0;1.0;;;;;;;;;2;5;5;-4.6321106;2025-02-01 10:48:00;2025-02-03 08:49:45.644531253;1.0;2025-02-01 10:48:00;0.0
$XAUV005831$;$XAUV005831$;contrat_adex;black;1;386;-0.4016;87.0;216.6;2025-02-01 10:48:00;2025-09-06;0;2025-09-06;False;2;40.0;47;2025-02-01 10:48:00;2024-12-30 14:28:00;32.0;1;0.4155844155844156;0.0;3.0;6.0;1.0;;;;;;;;;2;5;5;-3.4516678;2025-02-01 10:48:00;2025-09-02 13:09:35.903320316;213.0;2025-02-01 10:48:00;0.0
$XAUV005831$;$XAUV005831$;contrat_adex;magenta;0;386;-0.107;1.0;9.3;2025-02-01 10:48:00;2025-02-10;-8;2025-02-18;False;1;80.0;80;2025-02-01 10:48:00;;;0;0.32051282051282054;0.0;2.0;0.0;1.0;;;;;;;;;2;5;5;-5.1239343;2025-02-01 10:48:00;2025-02-04 21:01:32.079162600;3.0;2025-02-01 10:48:00;0.0
$XAUV005833$;$XAUV005833$;contrat_adex;black;4;29;-1.0841;1.0;0.9;2026-01-29 14:39:00;2026-01-30;0;2026-01-30;True;5;89.6;112;2026-01-29 14:39:00;2025-10-24 19:09:00;96.0;1;1.0123585726718887;1.0;8.0;77.8;1.0;;;;;;;;;1;3;5;-1.1960636;2026-01-29 14:39:00;2026-01-28 19:17:40.101699826;0.0;2026-01-29 14:39:00;0.0
$XAUV005877$;$XAUV005877$;contrat_adex;yellow;1;29;-0.2617;3.0;11.5;2026-01-29 14:34:00;2026-02-10;-11;2026-02-21;False;2;217.5;301;2026-01-29 14:34:00;2025-04-04 14:34:00;300.0;1;0.3409893992932862;0.0;4.0;61.0;1.0;;;;;;;;;1;3;5;-7.4756904;2026-01-29 14:34:00;2026-02-02 12:35:00.352478032;3.0;2026-01-29 14:34:00;3.0
$XAUV005918$;$XAUV005918$;contrat_adex;black;2;28;-0.5559;1.0;1.8;2026-01-29 14:43:00;2026-01-31;0;2026-01-31;True;3;121.66666666666667;163;2026-01-29 14:43:00;2025-08-29 21:27:00;152.0;1;0.506578947368421;0.0;6.0;60.0;1.0;;;;;;;;;1;3;5;-1.800659;2026-01-29 14:43:00;2026-01-29 04:47:03.067474368;0.0;2026-01-29 14:43:00;0.0
$XAUV005918$;$XAUV005918$;contrat_adex;magenta;3;28;-1.1259;14.0;12.4;2026-01-29 14:43:00;2026-02-11;-8;2026-02-19;False;4;93.25;129;2026-01-29 14:43:00;2025-11-15 14:33:00;75.0;1;0.748284466625078;0.0;13.0;66.75;1.0;;;;;;;;;1;3;5;-5.9485793;2026-01-29 14:43:00;2026-02-05 01:14:02.747497563;6.0;2026-01-29 14:43:00;6.0
$XAUV006175$;$XAUV006175$;contrat_adex;black;1;132;-0.3306;26.0;78.6;2025-10-16 17:44:00;2026-01-03;0;2026-01-03;False;2;197.0;347;2025-10-16 17:44:00;2024-11-04 14:44:00;346.0;1;0.368026418026418;0.0;3.0;49.5;1.0;;;;;;;;;10;3;42;0.20896025;2025-10-16 17:44:00;2026-01-03 05:00:54.165601728;78.0;2025-10-16 17:44:00;0.0
$XAUV006175$;$XAUV006175$;contrat_adex;cyan;1;132;-0.5269;4.0;7.6;2025-10-16 17:44:00;2025-10-24;1;2025-10-23;True;2;199.0;303;2025-10-16 17:44:00;2024-12-18 14:14:00;302.0;1;0.4552164323132065;0.2;2.0;63.0;1.0;;;;;;;;;10;3;42;-0.31661096;2025-10-16 17:44:00;2025-10-23 16:24:04.812870024;6.0;2025-10-16 17:44:00;0.0
$XAUV006210$;$XAUV006210$;contrat_adex;black;1;379;-0.185;94.0;300.0;2025-02-06 16:12:00;2025-12-03;0;2025-12-03;False;2;61.0;93;2025-02-06 16:12:00;2025-01-09 14:42:00;28.0;1;0.35177733065057004;0.0;3.0;17.0;1.0;;;;;;;;;2;3;6;-4.012853;2025-02-06 16:12:00;2025-11-28 23:41:29.488220212;295.0;2025-02-06 16:12:00;0.0
$XAUV006210$;$XAUV006210$;contrat_adex;cyan;0;380;-0.159;16.0;100.6;2025-02-06 16:12:00;2025-05-18;1;2025-05-17;False;1;122.0;122;2025-02-06 16:12:00;;;0;0.17906746031746032;0.0;1.0;17.0;1.0;;;;;;;;;2;3;6;-3.8487105;2025-02-06 16:12:00;2025-05-14 03:37:51.409606933;96.0;2025-02-06 16:12:00;0.0
$XAUV006210$;$XAUV006210$;contrat_adex;magenta;0;380;-0.1093;15.0;137.3;2025-02-06 16:12:00;2025-06-23;-8;2025-07-01;False;1;122.0;122;2025-02-06 16:12:00;;;0;0.17212301587301587;0.0;1.0;16.0;1.0;;;;;;;;;2;3;6;-6.685675;2025-02-06 16:12:00;2025-06-16 07:32:37.667541501;129.0;2025-02-06 16:12:00;0.0
$XAUV006210$;$XAUV006210$;contrat_adex;yellow;0;380;-0.126;13.0;103.2;2025-02-06 16:12:00;2025-05-20;-11;2025-05-31;False;1;122.0;122;2025-02-06 16:12:00;;;0;0.17559523809523808;0.0;1.0;17.0;1.0;;;;;;;;;2;3;6;-5.916512;2025-02-06 16:12:00;2025-05-14 02:00:13.362121582;96.0;2025-02-06 16:12:00;0.0
$XAUV006255$;$XAUV006255$;contrat_adex;cyan;1;29;-0.4807;2.0;4.2;2026-01-29 14:37:00;2026-02-02;1;2026-02-01;True;2;242.0;323;2026-01-29 14:37:00;2025-03-13 14:37:00;322.0;1;0.2819288389513108;0.0;6.0;64.5;1.0;;;;;;;;;1;3;5;-4.9011874;2026-01-29 14:37:00;2026-01-28 02:22:17.406921384;0.0;2026-01-29 14:37:00;0.0
$XAUV006255$;$XAUV006255$;contrat_adex;magenta;1;29;-0.5178;7.0;13.5;2026-01-29 14:37:00;2026-02-12;-8;2026-02-20;False;2;242.0;323;2026-01-29 14:37:00;2025-03-13 14:37:00;322.0;1;0.28019662921348315;0.0;4.0;61.5;1.0;;;;;;;;;1;3;5;-6.686454;2026-01-29 14:37:00;2026-02-05 07:31:30.390014649;6.0;2026-01-29 14:37:00;6.0
$XAUV006255$;$XAUV006255$;contrat_adex;yellow;1;29;-0.4457;2.0;4.5;2026-01-29 14:37:00;2026-02-03;-11;2026-02-14;False;2;242.0;323;2026-01-29 14:37:00;2025-03-13 14:37:00;322.0;1;0.2666198501872659;0.0;6.0;63.5;1.0;;;;;;;;;1;3;5;-6.024033;2026-01-29 14:37:00;2026-01-27 23:25:23.542785645;0.0;2026-01-29 14:37:00;0.0
$XAUV006298$;$XAUV006298$;contrat_adex;magenta;1;29;-0.1541;1.0;6.5;2026-01-29 14:32:00;2026-02-05;-8;2026-02-13;False;2;336.5;447;2026-01-29 14:32:00;2024-11-08 19:42:00;446.0;1;0.22908510408510407;0.0;3.0;49.0;1.0;;;;;;;;;1;3;5;-6.7743416;2026-01-29 14:32:00;2026-01-29 05:24:56.887207028;0.0;2026-01-29 14:32:00;0.0
$XAUV006367$;$XAUV006367$;contrat_adex;magenta;2;29;-0.5454;2.0;3.7;2026-01-29 14:32:00;2026-02-02;-8;2026-02-10;False;3;231.33333333333334;331;2026-01-29 14:32:00;2025-04-10 14:30:00;294.0;1;0.336303032191501;0.0;5.0;64.33333333333333;1.0;;;;;;;;;1;3;5;-7.5706034;2026-01-29 14:32:00;2026-01-25 10:18:19.868774415;0.0;2026-01-29 14:32:00;0.0
$XAUV006367$;$XAUV006367$;contrat_adex;yellow;2;29;-0.4674;3.0;6.4;2026-01-29 14:32:00;2026-02-05;-11;2026-02-16;False;3;231.33333333333334;332;2026-01-29 14:32:00;2025-04-11 14:30:00;293.0;1;0.32860802392052396;0.0;5.0;64.33333333333333;1.0;;;;;;;;;1;3;5;-9.418811;2026-01-29 14:32:00;2026-01-26 13:56:54.743041992;0.0;2026-01-29 14:32:00;0.0
$XAUV006444$;$XAUV006444$;contrat_adex;black;7;29;-1.5137;1.0;0.7;2026-01-29 14:32:00;2026-01-30;0;2026-01-30;True;8;89.125;130;2026-01-29 14:32:00;2025-11-24 14:32:00;66.0;1;1.0359227754148945;1.0;13.0;84.125;1.0;;;;;;;;;1;3;5;0.012054178;2026-01-29 14:32:00;2026-01-30 00:17:21.480973359;0.0;2026-01-29 14:32:00;0.0
$XAUV006530$;$XAUV006530$;contrat_adex;black;2;28;-0.2559;1.0;3.9;2026-01-29 14:33:00;2026-02-02;0;2026-02-02;True;3;219.66666666666666;315;2026-01-29 14:33:00;2025-03-21 14:30:00;314.0;1;0.39985498448671253;0.0;5.0;65.33333333333333;1.0;;;;;;;;;1;3;5;-0.65149367;2026-01-29 14:33:00;2026-02-01 08:21:50.947036745;2.0;2026-01-29 14:33:00;2.0
$XAUV007459$;$XAUV007459$;contrat_adex;black;3;315;-0.2675;32.0;119.6;2025-04-12 19:03:00;2025-08-10;0;2025-08-10;False;4;73.75;146;2025-04-12 19:03:00;2024-11-18 14:33:00;145.0;1;0.1681528662420382;0.0;4.2;58.25;1.0;;;;;;;;;4;5;15;-0.8083599;2025-04-12 19:03:00;2025-08-09 04:35:57.702827458;118.0;2025-04-12 19:03:00;0.0
$XAUV007459$;$XAUV007459$;contrat_adex;yellow;1;315;-0.2698;64.0;237.2;2025-04-12 19:03:00;2025-12-06;-11;2025-12-17;False;2;146.5;198;2025-04-12 19:03:00;2025-01-08 14:33:00;94.0;1;0.10961538461538463;0.0;2.5;8.0;1.0;;;;;;;;;4;5;15;-7.5911922;2025-04-12 19:03:00;2025-11-28 09:48:40.989990235;229.0;2025-04-12 19:03:00;0.0
$XAUV007643$;$XAUV007643$;contrat_adex;magenta;1;26;-0.3666;2.0;5.5;2026-01-29 14:28:00;2026-02-04;-8;2026-02-12;False;2;326.5;484;2026-01-29 14:28:00;2024-10-03 14:18:00;483.0;1;0.21467006089647597;0.0;2.0;60.5;1.0;;;;;;;;;1;3;5;-7.400301;2026-01-29 14:28:00;2026-01-27 14:23:33.995361325;0.0;2026-01-29 14:28:00;0.0
$XAUV007643$;$XAUV007643$;contrat_adex;yellow;1;26;-0.34;2.0;5.9;2026-01-29 14:28:00;2026-02-04;-11;2026-02-15;False;2;326.5;484;2026-01-29 14:28:00;2024-10-03 14:18:00;483.0;1;0.2058775082359988;0.0;2.0;60.5;1.0;;;;;;;;;1;3;5;-7.9743137;2026-01-29 14:28:00;2026-01-27 00:36:59.293212892;0.0;2026-01-29 14:28:00;0.0
$XAUV007708$;$XAUV007708$;contrat_adex;magenta;1;29;-0.166;2.0;12.0;2026-01-29 14:42:00;2026-02-10;-8;2026-02-18;False;2;327.0;472;2026-01-29 14:42:00;2024-10-15 14:42:00;471.0;1;0.19934640522875818;0.0;5.0;62.0;1.0;;;;;;;;;1;3;5;-7.9583435;2026-01-29 14:42:00;2026-02-02 00:59:59.121093748;3.0;2026-01-29 14:42:00;3.0
$XAUV007757$;$XAUV007757$;contrat_adex;yellow;2;29;-0.2926;2.0;6.8;2026-01-29 14:32:00;2026-02-05;-11;2026-02-16;False;3;234.33333333333334;370;2026-01-29 14:32:00;2025-05-22 14:30:00;252.0;1;0.3295159028717207;0.0;4.0;65.0;1.0;;;;;;;;;1;3;5;-8.179085;2026-01-29 14:32:00;2026-01-27 19:42:07.075195316;0.0;2026-01-29 14:32:00;0.0
$XAUV011428$;$XAUV011428$;contrat_adex;yellow;0;29;-0.1319;1.0;7.6;2026-01-29 14:22:00;2026-02-06;-11;2026-02-17;False;1;147.0;147;2026-01-29 14:22:00;;;0;0.125;0.0;2.0;0.0;1.0;;;;;;;;;1;3;5;-4.962585;2026-01-29 14:22:00;2026-02-01 00:53:52.658386230;2.0;2026-01-29 14:22:00;2.0
$XAUV011796$;$XAUV011796$;contrat_adex;yellow;1;29;-0.7084;13.0;18.4;2026-01-29 14:20:00;2026-02-16;-11;2026-02-27;False;2;73.5;94;2026-01-29 14:20:00;2025-10-28 13:00:00;93.0;1;0.5590909090909091;0.0;8.0;42.5;1.0;;;;;;;;;1;3;5;-8.210457;2026-01-29 14:20:00;2026-02-07 18:56:56.528320316;9.0;2026-01-29 14:20:00;8.0
$XAUV011797$;$XAUV011797$;contrat_adex;black;1;28;-0.4717;1.0;2.1;2026-01-29 14:31:00;2026-01-31;0;2026-01-31;True;2;159.0;238;2026-01-29 14:31:00;2025-06-05 21:19:00;237.0;1;0.4112227805695142;0.0;3.0;65.5;1.0;;;;;;;;;1;3;5;-3.5970495;2026-01-29 14:31:00;2026-01-27 09:40:14.925384521;0.0;2026-01-29 14:31:00;0.0
$XAUV011797$;$XAUV011797$;contrat_adex;magenta;1;28;-0.7414;1.0;1.3;2026-01-29 14:31:00;2026-01-30;-8;2026-02-07;False;2;159.0;186;2026-01-29 14:31:00;2025-07-28 13:58:00;185.0;1;0.43916666666666665;0.0;5.0;65.5;1.0;;;;;;;;;1;3;5;-6.586651;2026-01-29 14:31:00;2026-01-23 09:55:13.366699217;0.0;2026-01-29 14:31:00;0.0
$XAUV013074$;$XAUV013074$;contrat_adex;yellow;1;30;-0.1777;1.0;5.6;2026-01-23 16:56:00;2026-01-29;-11;2026-02-09;False;2;157.5;306;2026-01-23 16:56:00;2025-03-24 14:36:00;305.0;1;0.1619208277103014;0.0;1.0;38.0;1.0;;;;;;;;;1;4;4;-5.344797;2026-01-23 16:56:00;2026-01-23 15:43:29.527587892;0.0;2026-01-23 16:56:00;0.0
$XAUV013215$;$XAUV013215$;contrat_adex;cyan;1;28;-0.1664;1.0;6.0;2026-01-29 14:36:00;2026-02-04;1;2026-02-03;True;2;178.5;280;2026-01-29 14:36:00;2025-04-25 14:32:00;279.0;1;0.33299512987012986;0.0;4.0;49.0;1.0;;;;;;;;;1;3;5;-3.084481;2026-01-29 14:36:00;2026-01-31 21:58:20.841522215;2.0;2026-01-29 14:36:00;1.0
