serial_display,color,last_update,last_pct
3742638293,cyan,2026-01-22 08:21:00,32
3742638293,magenta,2026-01-22 08:21:00,34
3742638293,yellow,2026-01-22 08:21:00,1
3742639117,black,2026-01-29 11:09:00,47
3742639117,cyan,2026-01-29 11:09:00,88
3742639117,magenta,2026-01-29 11:09:00,69
3742639117,yellow,2026-01-29 11:09:00,0
3742647942,black,2026-01-30 14:16:00,67
3742647942,cyan,2026-01-30 14:16:00,59
3742647942,magenta,2026-01-30 14:16:00,73
3742647942,yellow,2026-01-30 14:16:00,81
3742648493,black,2026-01-30 14:44:00,1
3742648493,cyan,2026-01-30 14:44:00,93
3742648493,magenta,2026-01-30 14:44:00,1
3742648493,yellow,2026-01-30 14:44:00,1
3742648507,black,2026-01-30 14:36:00,86
3742648507,cyan,2026-01-30 14:36:00,75
3742648507,magenta,2026-01-30 14:36:00,7
3742648507,yellow,2026-01-30 14:36:00,5
3742648639,black,2026-01-30 14:36:00,92
3742648639,cyan,2026-01-30 14:36:00,75
3742648639,magenta,2026-01-30 14:36:00,95
3742648639,yellow,2026-01-30 14:36:00,7
3742944688,black,2026-01-30 14:45:00,30
3742944688,cyan,2026-01-30 14:45:00,11
3742944688,magenta,2026-01-30 14:45:00,95
3742944688,yellow,2026-01-30 14:45:00,93
3742944700,black,2026-01-30 14:45:00,93
3742944700,cyan,2026-01-30 14:45:00,0
3742944700,magenta,2026-01-30 14:45:00,81
3742944700,yellow,2026-01-30 14:45:00,36
3742946591,black,2026-01-30 14:37:00,48
3742946591,cyan,2026-01-30 14:37:00,93
3742946591,magenta,2026-01-30 14:37:00,92
3742946591,yellow,2026-01-30 14:37:00,94
3742947571,black,2026-01-30 14:20:00,98
3742947571,cyan,2026-01-30 14:20:00,22
3742947571,magenta,2026-01-30 14:20:00,97
3742947571,yellow,2026-01-30 14:20:00,81
3742950220,black,2026-01-29 19:49:00,66
3742950220,cyan,2026-01-29 19:49:00,51
3742950220,magenta,2026-01-29 19:49:00,3
3742950220,yellow,2026-01-29 19:49:00,86
3742951161,black,2026-01-30 14:41:00,5
3742951161,cyan,2026-01-30 14:41:00,69
3742951161,magenta,2026-01-30 14:41:00,26
3742951161,yellow,2026-01-30 14:41:00,98
3742952460,black,2026-01-30 14:41:00,52
3742952460,cyan,2026-01-30 14:41:00,45
3742952460,magenta,2026-01-30 14:41:00,48
3742952460,yellow,2026-01-30 14:41:00,23
3742952672,black,2026-01-30 14:00:00,64
3742952672,cyan,2026-01-30 14:00:00,61
3742952672,magenta,2026-01-30 14:00:00,63
3742952672,yellow,2026-01-30 14:00:00,30
3742961205,black,2026-01-30 14:38:00,27
3742961205,cyan,2026-01-30 14:38:00,80
3742961205,magenta,2026-01-30 14:38:00,84
3742961205,yellow,2026-01-30 14:38:00,46
3742978493,black,2026-01-30 14:40:00,31
3742978493,cyan,2026-01-30 14:40:00,90
3742978493,magenta,2026-01-30 14:40:00,55
3742978493,yellow,2026-01-30 14:40:00,54
3742979872,black,2026-01-30 14:37:00,17
3742979872,cyan,2026-01-30 14:37:00,20
3742979872,magenta,2026-01-30 14:37:00,79
3742979872,yellow,2026-01-30 14:37:00,90
3742995380,black,2026-01-30 14:27:00,80
3742995380,cyan,2026-01-30 14:27:00,44
3742995380,magenta,2026-01-30 14:27:00,92
3742995380,yellow,2026-01-30 14:27:00,70
3742995410,black,2026-01-30 14:27:00,87
3742995410,cyan,2026-01-30 14:27:00,39
3742995410,magenta,2026-01-30 14:27:00,0
3742995410,yellow,2026-01-30 14:27:00,81
3742997889,black,2026-01-30 14:25:00,64
3742997889,cyan,2026-01-30 14:25:00,86
3742997889,magenta,2026-01-30 14:25:00,71
3742997889,yellow,2026-01-30 14:25:00,100
3743004808,black,2026-01-30 14:39:00,58
3743004808,cyan,2026-01-30 14:39:00,0
3743004808,magenta,2026-01-30 14:39:00,46
3743004808,yellow,2026-01-30 14:39:00,27
3743005898,black,2026-01-30 14:20:00,59
3743005898,cyan,2026-01-30 14:20:00,100
3743005898,magenta,2026-01-30 14:20:00,44
3743005898,yellow,2026-01-30 14:20:00,78
3743009680,black,2026-01-30 11:43:00,88
3743009680,cyan,2026-01-30 11:43:00,66
3743009680,magenta,2026-01-30 11:43:00,96
3743009680,yellow,2026-01-30 11:43:00,25
3743010115,black,2026-01-30 14:43:00,95
3743010115,cyan,2026-01-30 14:43:00,40
3743010115,magenta,2026-01-30 14:43:00,57
3743010115,yellow,2026-01-30 14:43:00,63
3743011839,black,2026-01-30 14:20:00,61
3743011839,cyan,2026-01-30 14:20:00,71
3743011839,magenta,2026-01-30 14:20:00,78
3743011839,yellow,2026-01-30 14:20:00,19
3743013220,black,2026-01-29 17:51:00,57
3743013220,cyan,2026-01-29 17:51:00,77
3743013220,magenta,2026-01-29 17:51:00,73
3743013220,yellow,2026-01-29 17:51:00,78
3743013700,black,2026-01-30 14:19:00,76
3743013700,cyan,2026-01-30 14:19:00,64
3743013700,magenta,2026-01-30 14:19:00,0
3743013700,yellow,2026-01-30 14:19:00,81
3743016210,black,2026-01-30 14:22:00,21
3743016210,cyan,2026-01-30 14:22:00,0
3743016210,magenta,2026-01-30 14:22:00,79
3743016210,yellow,2026-01-30 14:22:00,35
3743016849,black,2026-01-30 14:22:00,91
3743016849,cyan,2026-01-30 14:22:00,93
3743016849,magenta,2026-01-30 14:22:00,74
3743016849,yellow,2026-01-30 14:22:00,17
3743021087,black,2026-01-30 14:32:00,63
3743021087,cyan,2026-01-30 14:32:00,88
3743021087,magenta,2026-01-30 14:32:00,100
3743021087,yellow,2026-01-30 14:32:00,2
3743021478,black,2026-01-30 14:43:00,50
3743021478,cyan,2026-01-30 14:43:00,79
3743021478,magenta,2026-01-30 14:43:00,0
3743021478,yellow,2026-01-30 14:43:00,80
3743022466,black,2026-01-30 14:37:00,89
3743022466,cyan,2026-01-30 14:37:00,80
3743022466,magenta,2026-01-30 14:37:00,51
3743022466,yellow,2026-01-30 14:37:00,34
3743023659,black,2026-01-30 14:37:00,15
3743023659,cyan,2026-01-30 14:37:00,61
3743023659,magenta,2026-01-30 14:37:00,33
3743023659,yellow,2026-01-30 14:37:00,78
3745436691,black,2026-01-30 14:16:00,7
3745436691,cyan,2026-01-30 14:16:00,100
3745436691,magenta,2026-01-30 14:16:00,100
3745436691,yellow,2026-01-30 14:16:00,99
3746579330,black,2026-01-30 14:31:00,31
3746579330,cyan,2026-01-30 14:31:00,16
3746579330,magenta,2026-01-30 14:31:00,15
3746579330,yellow,2026-01-30 14:31:00,41
3746579674,black,2026-01-26 12:01:00,26
3746579674,cyan,2026-01-26 12:01:00,82
3746579674,magenta,2026-01-26 12:01:00,94
3746579674,yellow,2026-01-26 12:01:00,9
3746579887,black,2026-01-30 13:58:00,80
3746579887,cyan,2026-01-30 13:58:00,0
3746579887,magenta,2026-01-30 13:58:00,0
3746579887,yellow,2026-01-30 13:58:00,81
3746579976,black,2026-01-29 12:39:00,39
3746579976,cyan,2026-01-29 12:39:00,77
3746579976,magenta,2026-01-29 12:39:00,0
3746579976,yellow,2026-01-29 12:39:00,25
3746585402,black,2026-01-30 14:27:00,88
3746585402,cyan,2026-01-30 14:27:00,52
3746585402,magenta,2026-01-30 14:27:00,43
3746585402,yellow,2026-01-30 14:27:00,33
3746586336,black,2026-01-30 14:42:00,8
3746586336,cyan,2026-01-30 14:42:00,15
3746586336,magenta,2026-01-30 14:42:00,5
3746586336,yellow,2026-01-30 14:42:00,67
3746615930,black,2026-01-30 14:35:00,41
3746615930,cyan,2026-01-30 14:35:00,98
3746615930,magenta,2026-01-30 14:35:00,0
3746615930,yellow,2026-01-30 14:35:00,96
3746616014,black,2026-01-30 14:36:00,70
3746616014,cyan,2026-01-30 14:36:00,42
3746616014,magenta,2026-01-30 14:36:00,58
3746616014,yellow,2026-01-30 14:36:00,53
3746616073,black,2026-01-30 11:54:00,31
3746616073,cyan,2026-01-30 11:54:00,97
3746616073,magenta,2026-01-30 11:54:00,100
3746616073,yellow,2026-01-30 11:54:00,100
3746616090,black,2026-01-30 12:26:00,44
3746616090,cyan,2026-01-30 12:26:00,5
3746616090,magenta,2026-01-30 12:26:00,0
3746616090,yellow,2026-01-30 12:26:00,0
3746636821,black,2026-01-30 14:17:00,35
3746636821,cyan,2026-01-30 14:17:00,96
3746636821,magenta,2026-01-30 14:17:00,0
3746636821,yellow,2026-01-30 14:17:00,0
3746637216,black,2026-01-30 14:24:00,93
3746637216,cyan,2026-01-30 14:24:00,60
3746637216,magenta,2026-01-30 14:24:00,53
3746637216,yellow,2026-01-30 14:24:00,42
3746638123,black,2026-01-30 14:20:00,40
3746638123,cyan,2026-01-30 14:20:00,0
3746638123,magenta,2026-01-30 14:20:00,91
3746638123,yellow,2026-01-30 14:20:00,21
3746641183,black,2026-01-30 14:39:00,58
3746641183,cyan,2026-01-30 14:39:00,68
3746641183,magenta,2026-01-30 14:39:00,59
3746641183,yellow,2026-01-30 14:39:00,0
3746644093,black,2026-01-30 14:35:00,41
3746644093,cyan,2026-01-30 14:35:00,96
3746644093,magenta,2026-01-30 14:35:00,100
3746644093,yellow,2026-01-30 14:35:00,0
3746974263,black,2026-01-30 14:22:00,0
3746974263,cyan,2026-01-30 14:22:00,97
3746974263,magenta,2026-01-30 14:22:00,13
3746974263,yellow,2026-01-30 14:22:00,1
3746974735,black,2026-01-30 14:37:00,86
3746974735,cyan,2026-01-30 14:37:00,87
3746974735,magenta,2026-01-30 14:37:00,86
3746974735,yellow,2026-01-30 14:37:00,89
3746975359,black,2026-01-30 14:25:00,51
3746975359,cyan,2026-01-30 14:25:00,51
3746975359,magenta,2026-01-30 14:25:00,54
3746975359,yellow,2026-01-30 14:25:00,79
3746978773,black,2026-01-30 14:25:00,50
3746978773,cyan,2026-01-30 14:25:00,74
3746978773,magenta,2026-01-30 14:25:00,31
3746978773,yellow,2026-01-30 14:25:00,92
3746980808,black,2026-01-30 12:21:00,0
3746980808,cyan,2026-01-30 12:21:00,0
3746980808,magenta,2026-01-30 12:21:00,0
3746980808,yellow,2026-01-30 12:21:00,0
3746989660,black,2026-01-30 14:20:00,37
3746989660,cyan,2026-01-30 14:20:00,0
3746989660,magenta,2026-01-30 14:20:00,96
3746989660,yellow,2026-01-30 14:20:00,22
3746994701,black,2026-01-30 14:20:00,34
3746994701,cyan,2026-01-30 14:20:00,86
3746994701,magenta,2026-01-30 14:20:00,56
3746994701,yellow,2026-01-30 14:20:00,97
3746995147,black,2026-01-30 14:31:00,89
3746995147,cyan,2026-01-30 14:31:00,74
3746995147,magenta,2026-01-30 14:31:00,87
3746995147,yellow,2026-01-30 14:31:00,88
3746995350,black,2026-01-30 14:43:00,0
3746995350,cyan,2026-01-30 14:43:00,6
3746995350,magenta,2026-01-30 14:43:00,82
3746995350,yellow,2026-01-30 14:43:00,37
3746995503,black,2026-01-30 14:43:00,44
3746995503,cyan,2026-01-30 14:43:00,92
3746995503,magenta,2026-01-30 14:43:00,80
3746995503,yellow,2026-01-30 14:43:00,93
3746996119,black,2026-01-30 14:41:00,65
3746996119,cyan,2026-01-30 14:41:00,32
3746996119,magenta,2026-01-30 14:41:00,0
3746996119,yellow,2026-01-30 14:41:00,27
3746997301,black,2026-01-30 14:18:00,92
3746997301,cyan,2026-01-30 14:18:00,37
3746997301,magenta,2026-01-30 14:18:00,71
3746997301,yellow,2026-01-30 14:18:00,25
3746997697,black,2026-01-29 16:59:00,87
3746997697,cyan,2026-01-29 16:59:00,50
3746997697,magenta,2026-01-29 16:59:00,35
3746997697,yellow,2026-01-29 16:59:00,72
3746998472,black,2026-01-30 14:43:00,39
3746998472,cyan,2026-01-30 14:43:00,4
3746998472,magenta,2026-01-30 14:43:00,87
3746998472,yellow,2026-01-30 14:43:00,6
3746998561,black,2024-05-24 09:24:00,0
3746998561,cyan,2024-05-24 09:24:00,0
3746998561,magenta,2024-05-24 09:24:00,0
3746998561,yellow,2024-05-24 09:24:00,0
3746998650,black,2026-01-12 09:13:00,80
3746998650,cyan,2026-01-12 09:13:00,45
3746998650,magenta,2026-01-12 09:13:00,76
3746998650,yellow,2026-01-12 09:13:00,63
3746998910,black,2026-01-30 14:45:00,62
3746998910,cyan,2026-01-30 14:45:00,53
3746998910,magenta,2026-01-30 14:45:00,55
3746998910,yellow,2026-01-30 14:45:00,63
3747014026,black,2026-01-30 14:37:00,60
3747014026,cyan,2026-01-30 14:37:00,55
3747014026,magenta,2026-01-30 14:37:00,60
3747014026,yellow,2026-01-30 14:37:00,61
3771683508,black,2026-01-30 14:42:00,90
3771683508,cyan,2026-01-30 14:42:00,60
3771683508,magenta,2026-01-30 14:42:00,80
3771683508,yellow,2026-01-30 14:42:00,70
3771691519,black,2026-01-30 14:42:00,80
3771691519,cyan,2026-01-30 14:42:00,70
3771691519,magenta,2026-01-30 14:42:00,10
3771691519,yellow,2026-01-30 14:42:00,10
3771691535,black,2026-01-12 20:07:00,60
3771691535,cyan,2026-01-12 20:07:00,100
3771691535,magenta,2026-01-12 20:07:00,90
3771691535,yellow,2026-01-12 20:07:00,100
3771691861,black,2026-01-30 14:36:00,40
3771691861,cyan,2026-01-30 14:36:00,90
3771691861,magenta,2026-01-30 14:36:00,80
3771691861,yellow,2026-01-30 14:36:00,40
3771707270,black,2026-01-30 14:39:00,90
3771707270,cyan,2026-01-30 14:39:00,50
3771707270,magenta,2026-01-30 14:39:00,50
3771707270,yellow,2026-01-30 14:39:00,60
3771709493,black,2026-01-30 14:33:00,0
3771709493,cyan,2026-01-30 14:33:00,20
3771709493,magenta,2026-01-30 14:33:00,70
3771709493,yellow,2026-01-30 14:33:00,80
3771713784,black,2026-01-30 14:21:00,100
3771713784,cyan,2026-01-30 14:21:00,50
3771713784,magenta,2026-01-30 14:21:00,10
3771713784,yellow,2026-01-30 14:21:00,0
3771713911,black,2026-01-30 14:43:00,10
3771713911,cyan,2026-01-30 14:43:00,100
3771713911,magenta,2026-01-30 14:43:00,100
3771713911,yellow,2026-01-30 14:43:00,10
3771727033,black,2026-01-30 14:15:00,70
3771727033,cyan,2026-01-30 14:15:00,60
3771727033,magenta,2026-01-30 14:15:00,80
3771727033,yellow,2026-01-30 14:15:00,10
3771727882,black,2026-01-30 14:39:00,0
3771727882,cyan,2026-01-30 14:39:00,70
3771727882,magenta,2026-01-30 14:39:00,100
3771727882,yellow,2026-01-30 14:39:00,10
3771730271,black,2026-01-30 14:33:00,50
3771730271,cyan,2026-01-30 14:33:00,40
3771730271,magenta,2026-01-30 14:33:00,40
3771730271,yellow,2026-01-30 14:33:00,40
3771730824,black,2026-01-30 14:33:00,0
3771730824,cyan,2026-01-30 14:33:00,70
3771730824,magenta,2026-01-30 14:33:00,20
3771730824,yellow,2026-01-30 14:33:00,80
3771734692,black,2026-01-30 14:42:00,0
3771734692,cyan,2026-01-30 14:42:00,30
3771734692,magenta,2026-01-30 14:42:00,10
3771734692,yellow,2026-01-30 14:42:00,80
3771736369,black,2025-10-16 12:17:00,0
3771736369,cyan,2025-10-16 12:17:00,20
3771736369,magenta,2025-10-16 12:17:00,10
3771736369,yellow,2025-10-16 12:17:00,10
3771736857,black,2026-01-09 16:39:00,10
3771736857,cyan,2026-01-09 16:39:00,90
3771736857,magenta,2026-01-09 16:39:00,30
3771736857,yellow,2026-01-09 16:39:00,20
3771769585,black,2023-12-26 11:18:00,0
3771769585,cyan,2023-12-26 11:18:00,0
3771769585,magenta,2023-12-26 11:18:00,0
3771769585,yellow,2023-12-26 11:18:00,0
3771921085,black,2026-01-30 14:19:00,53
3771921085,cyan,2026-01-30 14:19:00,26
3771921085,magenta,2026-01-30 14:19:00,42
3771921085,yellow,2026-01-30 14:19:00,64
3771921140,black,2026-01-30 14:19:00,17
3771921140,cyan,2026-01-30 14:19:00,35
3771921140,magenta,2026-01-30 14:19:00,0
3771921140,yellow,2026-01-30 14:19:00,34
3771921158,black,2026-01-30 14:19:00,16
3771921158,cyan,2026-01-30 14:19:00,80
3771921158,magenta,2026-01-30 14:19:00,69
3771921158,yellow,2026-01-30 14:19:00,44
3771921239,black,2026-01-19 09:48:00,62
3771921239,cyan,2026-01-19 09:48:00,34
3771921239,magenta,2026-01-19 09:48:00,33
3771921239,yellow,2026-01-19 09:48:00,60
3771921476,black,2026-01-16 11:48:00,8
3771921476,cyan,2026-01-16 11:48:00,4
3771921476,magenta,2026-01-16 11:48:00,33
3771921476,yellow,2026-01-16 11:48:00,79
3771939260,black,2025-11-05 14:18:00,36
3771939260,cyan,2025-11-05 14:18:00,0
3771939260,magenta,2025-11-05 14:18:00,58
3771939260,yellow,2025-11-05 14:18:00,42
3771939294,black,2025-11-05 15:18:00,27
3771939294,cyan,2025-11-05 15:18:00,0
3771939294,magenta,2025-11-05 15:18:00,0
3771939294,yellow,2025-11-05 15:18:00,40
3771944425,black,2026-01-30 14:18:00,71
3771944425,cyan,2026-01-30 14:18:00,59
3771944425,magenta,2026-01-30 14:18:00,51
3771944425,yellow,2026-01-30 14:18:00,57
3771946703,black,2026-01-30 14:39:00,38
3771946703,cyan,2026-01-30 14:39:00,92
3771946703,magenta,2026-01-30 14:39:00,81
3771946703,yellow,2026-01-30 14:39:00,63
3771948471,black,2026-01-30 14:42:00,89
3771948471,cyan,2026-01-30 14:42:00,58
3771948471,magenta,2026-01-30 14:42:00,94
3771948471,yellow,2026-01-30 14:42:00,28
3771949621,black,2025-11-05 15:18:00,44
3771949621,cyan,2025-11-05 15:18:00,0
3771949621,magenta,2025-11-05 15:18:00,0
3771949621,yellow,2025-11-05 15:18:00,43
3773597102,black,2026-01-30 14:42:00,85
3773597102,cyan,2026-01-30 14:42:00,27
3773597102,magenta,2026-01-30 14:42:00,66
3773597102,yellow,2026-01-30 14:42:00,0
3773603820,black,2026-01-30 14:38:00,44
3773603820,cyan,2026-01-30 14:38:00,82
3773603820,magenta,2026-01-30 14:38:00,80
3773603820,yellow,2026-01-30 14:38:00,0
3773603889,black,2026-01-30 14:42:00,93
3773603889,cyan,2026-01-30 14:42:00,98
3773603889,magenta,2026-01-30 14:42:00,86
3773603889,yellow,2026-01-30 14:42:00,86
3773615895,black,2025-10-14 15:18:00,13
3773615895,cyan,2025-10-14 15:18:00,85
3773615895,magenta,2025-10-14 15:18:00,65
3773615895,yellow,2025-10-14 15:18:00,88
3773626331,black,2026-01-30 14:18:00,27
3773626331,cyan,2026-01-30 14:18:00,45
3773626331,magenta,2026-01-30 14:18:00,80
3773626331,yellow,2026-01-30 14:18:00,32
3773626340,black,2026-01-30 14:42:00,66
3773626340,cyan,2026-01-30 14:42:00,74
3773626340,magenta,2026-01-30 14:42:00,0
3773626340,yellow,2026-01-30 14:42:00,0
3773638631,black,2026-01-30 14:41:00,88
3773638631,cyan,2026-01-30 14:41:00,100
3773638631,magenta,2026-01-30 14:41:00,94
3773638631,yellow,2026-01-30 14:41:00,22
3773642361,black,2026-01-15 14:50:00,93
3773642361,cyan,2026-01-15 14:50:00,75
3773642361,magenta,2026-01-15 14:50:00,73
3773642361,yellow,2026-01-15 14:50:00,67
3773642671,black,2026-01-30 11:38:00,89
3773642671,cyan,2026-01-30 11:38:00,56
3773642671,magenta,2026-01-30 11:38:00,28
3773642671,yellow,2026-01-30 11:38:00,0
3773657610,black,2026-01-30 14:40:00,87
3773657610,cyan,2026-01-30 14:40:00,31
3773657610,magenta,2026-01-30 14:40:00,34
3773657610,yellow,2026-01-30 14:40:00,0
3773660050,black,2025-12-24 09:58:00,16
3773660050,cyan,2025-12-24 09:58:00,43
3773660050,magenta,2025-12-24 09:58:00,33
3773660050,yellow,2025-12-24 09:58:00,58
3773660319,black,2026-01-16 17:03:00,72
3773660319,cyan,2026-01-16 17:03:00,61
3773660319,magenta,2026-01-16 17:03:00,63
3773660319,yellow,2026-01-16 17:03:00,61
3773671922,black,2025-11-20 14:58:00,27
3773671922,cyan,2025-11-20 14:58:00,97
3773671922,magenta,2025-11-20 14:58:00,97
3773671922,yellow,2025-11-20 14:58:00,97
3773672171,black,2025-11-26 11:48:00,75
3773672171,cyan,2025-11-26 11:48:00,94
3773672171,magenta,2025-11-26 11:48:00,95
3773672171,yellow,2025-11-26 11:48:00,95
3773672481,black,2025-11-03 12:48:00,100
3773672481,cyan,2025-11-03 12:48:00,87
3773672481,magenta,2025-11-03 12:48:00,92
3773672481,yellow,2025-11-03 12:48:00,92
3773672538,black,2025-11-25 14:18:00,29
3773672538,cyan,2025-11-25 14:18:00,94
3773672538,magenta,2025-11-25 14:18:00,94
3773672538,yellow,2025-11-25 14:18:00,95
3773672635,black,2025-11-24 17:18:00,62
3773672635,cyan,2025-11-24 17:18:00,87
3773672635,magenta,2025-11-24 17:18:00,86
3773672635,yellow,2025-11-24 17:18:00,91
3773672660,black,2025-11-24 17:48:00,0
3773672660,cyan,2025-11-24 17:48:00,94
3773672660,magenta,2025-11-24 17:48:00,90
3773672660,yellow,2025-11-24 17:48:00,96
3773672791,black,2025-11-25 15:18:00,51
3773672791,cyan,2025-11-25 15:18:00,88
3773672791,magenta,2025-11-25 15:18:00,94
3773672791,yellow,2025-11-25 15:18:00,89
3773672856,black,2025-11-19 15:48:00,46
3773672856,cyan,2025-11-19 15:48:00,85
3773672856,magenta,2025-11-19 15:48:00,85
3773672856,yellow,2025-11-19 15:48:00,91
3773673062,black,2025-11-19 15:48:00,51
3773673062,cyan,2025-11-19 15:48:00,88
3773673062,magenta,2025-11-19 15:48:00,88
3773673062,yellow,2025-11-19 15:48:00,89
3773673089,black,2025-11-12 15:18:00,26
3773673089,cyan,2025-11-12 15:18:00,86
3773673089,magenta,2025-11-12 15:18:00,84
3773673089,yellow,2025-11-12 15:18:00,89
3773673100,black,2025-11-12 15:48:00,92
3773673100,cyan,2025-11-12 15:48:00,85
3773673100,magenta,2025-11-12 15:48:00,86
3773673100,yellow,2025-11-12 15:48:00,91
3773673127,black,2025-10-09 13:02:00,25
3773673127,cyan,2025-10-09 13:02:00,0
3773673127,magenta,2025-10-09 13:02:00,0
3773673127,yellow,2025-10-09 13:02:00,0
3773673224,black,2025-11-05 12:18:00,56
3773673224,cyan,2025-11-05 12:18:00,42
3773673224,magenta,2025-11-05 12:18:00,90
3773673224,yellow,2025-11-05 12:18:00,57
3773673240,black,2025-11-13 12:18:00,50
3773673240,cyan,2025-11-13 12:18:00,71
3773673240,magenta,2025-11-13 12:18:00,84
3773673240,yellow,2025-11-13 12:18:00,78
3773673267,black,2025-11-21 11:18:00,90
3773673267,cyan,2025-11-21 11:18:00,61
3773673267,magenta,2025-11-21 11:18:00,58
3773673267,yellow,2025-11-21 11:18:00,59
3773673305,black,2025-11-12 14:48:00,19
3773673305,cyan,2025-11-12 14:48:00,23
3773673305,magenta,2025-11-12 14:48:00,52
3773673305,yellow,2025-11-12 14:48:00,60
3773673321,black,2025-11-21 14:48:00,21
3773673321,cyan,2025-11-21 14:48:00,87
3773673321,magenta,2025-11-21 14:48:00,86
3773673321,yellow,2025-11-21 14:48:00,93
3773674301,black,2026-01-30 14:36:00,51
3773674301,cyan,2026-01-30 14:36:00,81
3773674301,magenta,2026-01-30 14:36:00,59
3773674301,yellow,2026-01-30 14:36:00,81
3773685737,black,2026-01-30 14:36:00,90
3773685737,cyan,2026-01-30 14:36:00,56
3773685737,magenta,2026-01-30 14:36:00,73
3773685737,yellow,2026-01-30 14:36:00,68
3773686156,black,2026-01-30 14:38:00,79
3773686156,cyan,2026-01-30 14:38:00,59
3773686156,magenta,2026-01-30 14:38:00,85
3773686156,yellow,2026-01-30 14:38:00,89
3773689643,black,2026-01-30 14:36:00,0
3773689643,cyan,2026-01-30 14:36:00,33
3773689643,magenta,2026-01-30 14:36:00,84
3773689643,yellow,2026-01-30 14:36:00,72
3773689864,black,2026-01-27 17:12:00,17
3773689864,cyan,2026-01-27 17:12:00,50
3773689864,magenta,2026-01-27 17:12:00,52
3773689864,yellow,2026-01-27 17:12:00,54
3773689996,black,2026-01-30 14:31:00,7
3773689996,cyan,2026-01-30 14:31:00,23
3773689996,magenta,2026-01-30 14:31:00,7
3773689996,yellow,2026-01-30 14:31:00,0
3773691133,black,2026-01-30 14:21:00,46
3773691133,cyan,2026-01-30 14:21:00,86
3773691133,magenta,2026-01-30 14:21:00,76
3773691133,yellow,2026-01-30 14:21:00,12
3773692768,black,2026-01-30 14:20:00,51
3773692768,cyan,2026-01-30 14:20:00,76
3773692768,magenta,2026-01-30 14:20:00,10
3773692768,yellow,2026-01-30 14:20:00,92
3773696003,black,2026-01-30 14:22:00,0
3773696003,cyan,2026-01-30 14:22:00,63
3773696003,magenta,2026-01-30 14:22:00,54
3773696003,yellow,2026-01-30 14:22:00,27
3773713099,black,2026-01-30 14:20:00,35
3773713099,cyan,2026-01-30 14:20:00,20
3773713099,magenta,2026-01-30 14:20:00,23
3773713099,yellow,2026-01-30 14:20:00,4
3773714621,black,2026-01-30 14:38:00,48
3773714621,cyan,2026-01-30 14:38:00,96
3773714621,magenta,2026-01-30 14:38:00,92
3773714621,yellow,2026-01-30 14:38:00,16
3773715563,black,2025-12-04 12:47:00,56
3773715563,cyan,2025-12-04 12:47:00,47
3773715563,magenta,2025-12-04 12:47:00,5
3773715563,yellow,2025-12-04 12:47:00,42
3773718686,black,2026-01-30 14:26:00,98
3773718686,cyan,2026-01-30 14:26:00,28
3773718686,magenta,2026-01-30 14:26:00,34
3773718686,yellow,2026-01-30 14:26:00,51
3773809444,black,2026-01-30 14:42:00,55
3773809444,cyan,2026-01-30 14:42:00,39
3773809444,magenta,2026-01-30 14:42:00,90
3773809444,yellow,2026-01-30 14:42:00,91
3773810167,black,2026-01-30 14:42:00,28
3773810167,cyan,2026-01-30 14:42:00,56
3773810167,magenta,2026-01-30 14:42:00,50
3773810167,yellow,2026-01-30 14:42:00,50
3773812690,black,2026-01-30 14:41:00,35
3773812690,cyan,2026-01-30 14:41:00,75
3773812690,magenta,2026-01-30 14:41:00,80
3773812690,yellow,2026-01-30 14:41:00,79
3773812712,black,2026-01-30 14:41:00,94
3773812712,cyan,2026-01-30 14:41:00,21
3773812712,magenta,2026-01-30 14:41:00,19
3773812712,yellow,2026-01-30 14:41:00,70
3773818478,black,2026-01-30 14:38:00,58
3773818478,cyan,2026-01-30 14:38:00,70
3773818478,magenta,2026-01-30 14:38:00,69
3773818478,yellow,2026-01-30 14:38:00,73
3773824745,black,2026-01-30 14:43:00,85
3773824745,cyan,2026-01-30 14:43:00,47
3773824745,magenta,2026-01-30 14:43:00,91
3773824745,yellow,2026-01-30 14:43:00,0
3773824982,black,2026-01-30 14:20:00,77
3773824982,cyan,2026-01-30 14:20:00,48
3773824982,magenta,2026-01-30 14:20:00,41
3773824982,yellow,2026-01-30 14:20:00,61
3773840651,black,2026-01-30 14:36:00,9
3773840651,cyan,2026-01-30 14:36:00,43
3773840651,magenta,2026-01-30 14:36:00,27
3773840651,yellow,2026-01-30 14:36:00,53
3773841356,black,2026-01-30 11:43:00,86
3773841356,cyan,2026-01-30 11:43:00,81
3773841356,magenta,2026-01-30 11:43:00,0
3773841356,yellow,2026-01-30 11:43:00,93
3773841429,black,2026-01-30 11:43:00,79
3773841429,cyan,2026-01-30 11:43:00,41
3773841429,magenta,2026-01-30 11:43:00,52
3773841429,yellow,2026-01-30 11:43:00,43
3773841593,black,2025-10-13 15:09:00,58
3773841593,cyan,2025-10-13 15:09:00,16
3773841593,magenta,2025-10-13 15:09:00,16
3773841593,yellow,2025-10-13 15:09:00,25
3773841666,black,2026-01-30 14:24:00,97
3773841666,cyan,2026-01-30 14:24:00,75
3773841666,magenta,2026-01-30 14:24:00,80
3773841666,yellow,2026-01-30 14:24:00,12
3773842506,black,2026-01-30 14:39:00,70
3773842506,cyan,2026-01-30 14:39:00,44
3773842506,magenta,2026-01-30 14:39:00,54
3773842506,yellow,2026-01-30 14:39:00,50
